Date,NVDA,APH,AXON,JPM,CAT,META,APO,AJG,WELL,NFLX,STX,WMT,AME,KKR,JCI,JBL,AAPL,SPGI,FIX,GS,PWR,PGR,AVGO,GRMN,BLDR,RJF,TT,CMG,MSI,TKO,LLY,AZO,TSLA,ALGN,NEM,BSX,ISRG,DECK,MPC,TMUS,HCA,NVR,COST,ABBV,TTWO,VTR,POOL,PKG,IRM,TMO
2016-01-19,0.6917499899864197,11.505000114440918,14.630000114440918,57.72999954223633,60.2599983215332,96.52999877929688,13.520000457763672,37.9900016784668,66.97000122070312,10.656999588012695,31.459999084472656,20.75,48.459999084472656,13.5,32.27225112915039,19.459999084472656,24.602500915527344,84.72000122070312,28.34000015258789,157.55999755859375,18.31999969482422,29.829999923706055,12.276000022888184,32.970001220703125,8.300000190734863,32.753334045410156,40.628395080566406,9.56719970703125,62.29999923706055,16.969999313354492,82.30999755859375,712.969970703125,13.913999557495117,60.27000045776367,17.809999465942383,18.030000686645508,62.060001373291016,7.244999885559082,42.400001525878906,38.130001068115234,64.94000244140625,1513.2900390625,151.7899932861328,57.529998779296875,32.720001220703125,55.11000061035156,75.30000305175781,59.130001068115234,25.110000610351562,134.57000732421875
2016-01-20,0.6702499985694885,11.135000228881836,14.149999618530273,55.630001068115234,58.08000183105469,92.83000183105469,12.880000114440918,36.650001525878906,67.26000213623047,10.890999794006348,29.190000534057617,20.600000381469727,46.40999984741211,12.920000076293945,30.942407608032227,18.6299991607666,23.774999618530273,81.81999969482422,27.020000457763672,154.10000610351562,17.309999465942383,29.469999313354492,11.782999992370605,31.809999465942383,7.440000057220459,31.64666748046875,38.74321365356445,9.255000114440918,60.380001068115234,16.3799991607666,81.8499984741211,708.0,13.293333053588867,59.15999984741211,16.610000610351562,17.31999969482422,61.37111282348633,6.946667194366455,40.16999816894531,37.150001525878906,62.439998626708984,1506.25,148.4600067138672,54.209999084472656,31.950000762939453,55.209999084472656,74.18000030517578,56.40999984741211,24.56999969482422,132.66000366210938
2016-01-21,0.6945000290870667,11.732500076293945,15.859999656677246,55.7400016784668,59.0,94.91000366210938,13.050000190734863,36.900001525878906,65.1500015258789,10.831999778747559,29.450000762939453,20.32666778564453,46.52000045776367,13.619999885559082,31.193716049194336,18.610000610351562,24.264999389648438,82.91999816894531,27.639999389648438,153.97000122070312,17.65999984741211,29.770000457763672,12.479999542236328,32.470001220703125,7.659999847412109,29.68000030517578,38.076026916503906,9.39579963684082,60.400001525878906,16.530000686645508,82.55999755859375,713.0999755859375,13.436667442321777,60.459999084472656,16.469999313354492,17.579999923706055,61.834442138671875,7.281667232513428,40.029998779296875,37.400001525878906,62.9900016784668,1520.02001953125,148.97000122070312,57.290000915527344,32.88999938964844,53.22999954223633,74.68000030517578,56.900001525878906,24.670000076293945,133.47000122070312
2016-01-22,0.7082499861717224,12.132499694824219,16.059999465942383,56.439998626708984,61.22999954223633,96.41000366210938,13.3100004196167,37.310001373291016,66.12999725341797,10.472000122070312,28.239999771118164,20.81333351135254,47.25,14.789999961853027,31.80104637145996,18.899999618530273,24.657499313354492,83.45999908447266,27.520000457763672,154.5800018310547,18.030000686645508,29.93000030517578,12.64799976348877,33.63999938964844,8.020000457763672,30.226667404174805,38.33203887939453,9.324399948120117,61.560001373291016,16.209999084472656,82.4000015258789,722.7100219726562,13.653332710266113,61.18000030517578,16.43000030517578,17.809999465942383,63.20888900756836,7.641666889190674,40.689998626708984,37.86000061035156,64.81999969482422,1540.0,152.17999267578125,59.099998474121094,33.4900016784668,54.779998779296875,75.22000122070312,57.08000183105469,25.170000076293945,133.58999633789062
2016-01-25,0.7110000252723694,12.135000228881836,15.270000457763672,56.47999954223633,58.959999084472656,98.72000122070312,13.65999984741211,37.58000183105469,67.68000030517578,9.977999687194824,27.610000610351562,20.926666259765625,46.790000915527344,14.369999885559082,34.40837860107422,19.020000457763672,25.3799991607666,85.26000213623047,27.600000381469727,156.39999389648438,17.790000915527344,29.940000534057617,12.442999839782715,33.75,8.149999618530273,30.0,38.828548431396484,8.958399772644043,61.93000030517578,16.709999084472656,82.5,728.8099975585938,13.337332725524902,60.810001373291016,16.940000534057617,17.809999465942383,62.6533317565918,7.610000133514404,42.16999816894531,37.970001220703125,65.75,1539.4000244140625,154.07000732421875,59.029998779296875,33.540000915527344,55.5,76.44999694824219,53.369998931884766,25.479999542236328,134.72999572753906
2016-01-26,0.7120000123977661,12.085000038146973,15.079999923706055,55.849998474121094,58.400001525878906,97.76000213623047,13.25,37.119998931884766,67.02999877929688,9.973999977111816,26.5,21.1200008392334,46.2400016784668,13.460000038146973,35.20418930053711,19.100000381469727,24.982500076293945,83.9800033569336,27.649999618530273,151.1199951171875,17.920000076293945,29.6200008392334,12.5,33.43000030517578,7.800000190734863,28.586666107177734,38.1768798828125,8.84000015258789,62.5099983215332,17.790000915527344,81.75,731.1099853515625,13.113332748413086,60.470001220703125,17.84000015258789,17.6200008392334,61.11111068725586,7.59499979019165,41.08000183105469,38.16999816894531,65.72000122070312,1585.0,150.77999877929688,59.0099983215332,33.83000183105469,55.029998779296875,78.26000213623047,49.869998931884766,25.459999084472656,134.58999633789062
2016-01-27,0.7164999842643738,12.09749984741211,15.630000114440918,57.08000183105469,58.43000030517578,97.79000091552734,13.729999542236328,37.20000076293945,65.20999908447266,9.66100025177002,27.399999618530273,21.366666793823242,46.529998779296875,13.640000343322754,35.539268493652344,19.3700008392334,24.010000228881836,84.23999786376953,28.229999542236328,153.58999633789062,17.8700008392334,30.65999984741211,12.364999771118164,33.7400016784668,8.010000228881836,28.666667938232422,39.06904602050781,8.970000267028809,63.88999938964844,18.020000457763672,81.61000061035156,740.2999877929688,12.825332641601562,62.400001525878906,18.540000915527344,17.3700008392334,60.69333267211914,7.788332939147949,41.56999969482422,39.41999816894531,66.94000244140625,1636.989990234375,149.2899932861328,58.36000061035156,34.08000183105469,55.65999984741211,76.62999725341797,49.470001220703125,25.709999084472656,134.0500030517578
2016-01-28,0.7147499918937683,12.1899995803833,15.329999923706055,57.52000045776367,62.0099983215332,107.19999694824219,13.720000267028809,37.310001373291016,61.400001525878906,9.383999824523926,27.170000076293945,21.343332290649414,46.77000045776367,13.510000228881836,35.61256408691406,19.020000457763672,23.447500228881836,84.2699966430664,28.010000228881836,155.00999450683594,18.030000686645508,30.6200008392334,12.293999671936035,34.13999938964844,7.78000020980835,29.233333587646484,39.54228210449219,8.939599990844727,64.95999908447266,17.75,81.87000274658203,751.739990234375,12.719332695007324,61.58000183105469,19.25,17.280000686645508,59.516666412353516,7.891666889190674,41.13999938964844,38.63999938964844,68.79000091552734,1628.0,148.5500030517578,57.22999954223633,33.9900016784668,54.09000015258789,77.9800033569336,50.38999938964844,26.1299991607666,130.86000061035156
2016-01-29,0.7072499990463257,12.197500228881836,14.859999656677246,57.83000183105469,61.689998626708984,108.98999786376953,13.600000381469727,36.529998779296875,61.279998779296875,9.199999809265137,29.020000457763672,21.583332061767578,46.4900016784668,13.569999694824219,35.905757904052734,19.059999465942383,23.697500228881836,83.12000274658203,28.09000015258789,158.63999938964844,18.059999465942383,30.950000762939453,12.944000244140625,34.040000915527344,7.699999809265137,28.69333267211914,39.13886642456055,9.11520004272461,65.05000305175781,17.90999984741211,77.36000061035156,745.47998046875,12.66333293914795,64.5,19.40999984741211,17.020000457763672,58.62111282348633,8.029999732971191,40.560001373291016,39.439998626708984,68.0,1643.800048828125,149.5,53.41999816894531,33.5,54.45000076293945,80.1500015258789,49.0099983215332,26.399999618530273,129.07000732421875
2016-02-01,0.7315000295639038,12.274999618530273,15.170000076293945,59.15999984741211,61.970001220703125,112.2699966430664,13.430000305175781,37.560001373291016,61.900001525878906,9.178999900817871,29.059999465942383,21.969999313354492,46.58000183105469,13.489999771118164,35.801048278808594,19.670000076293945,24.11750030517578,84.16999816894531,28.280000686645508,160.41000366210938,18.649999618530273,29.969999313354492,13.333999633789062,34.970001220703125,7.96999979019165,28.959999084472656,39.495731353759766,9.52239990234375,66.58000183105469,17.6299991607666,78.20999908447266,765.0,12.583999633789062,66.11000061035156,20.020000457763672,17.450000762939453,59.88888931274414,8.220000267028809,41.650001525878906,40.040000915527344,69.44999694824219,1643.9000244140625,150.83999633789062,54.15999984741211,34.58000183105469,54.86000061035156,83.98999786376953,50.150001525878906,27.239999771118164,131.25999450683594
2016-02-02,0.7250000238418579,12.297499656677246,15.220000267028809,57.880001068115234,61.279998779296875,114.80000305175781,13.390000343322754,37.459999084472656,62.83000183105469,9.553999900817871,29.709999084472656,22.433332443237305,46.09000015258789,13.6899995803833,35.35078430175781,19.56999969482422,23.854999542236328,82.70999908447266,28.239999771118164,157.0,18.510000228881836,30.3700008392334,13.50100040435791,34.75,7.989999771118164,28.700000762939453,38.9914665222168,9.420000076293945,66.08999633789062,17.68000030517578,77.66000366210938,768.1799926757812,12.82800006866455,65.6500015258789,20.25,17.6299991607666,59.93555450439453,8.188332557678223,41.06999969482422,40.029998779296875,70.55000305175781,1642.800048828125,149.99000549316406,53.63999938964844,34.34000015258789,55.31999969482422,82.16999816894531,50.279998779296875,26.899999618530273,129.30999755859375
2016-02-03,0.7070000171661377,12.364999771118164,14.800000190734863,57.369998931884766,61.470001220703125,115.2699966430664,13.270000457763672,37.79999923706055,62.33000183105469,9.241000175476074,30.18000030517578,22.43666648864746,45.97999954223633,13.510000228881836,35.633506774902344,19.3799991607666,23.75,82.11000061035156,27.959999084472656,152.5,18.5,30.65999984741211,13.725000381469727,34.4900016784668,8.029999732971191,28.053333282470703,38.03723907470703,9.194000244140625,64.6500015258789,17.15999984741211,76.45999908447266,768.5900268554688,12.239333152770996,67.76000213623047,20.309999465942383,18.0,60.38666534423828,8.345000267028809,39.79999923706055,39.54999923706055,72.58000183105469,1630.3499755859375,149.27999877929688,54.529998779296875,33.56999969482422,55.11000061035156,81.30000305175781,50.439998626708984,26.809999465942383,127.94000244140625
2016-02-04,0.7059999704360962,12.260000228881836,15.0600004196167,57.060001373291016,63.599998474121094,111.80000305175781,12.649999618530273,38.380001068115234,63.459999084472656,8.949999809265137,30.56999969482422,21.920000076293945,45.849998474121094,13.199999809265137,35.59162139892578,19.479999542236328,23.96500015258789,81.7699966430664,26.290000915527344,152.3000030517578,18.610000610351562,30.389999389648438,13.140000343322754,34.22999954223633,7.800000190734863,27.613332748413086,38.619083404541016,9.199999809265137,64.69999694824219,16.969999313354492,75.94999694824219,748.0399780273438,11.380000114440918,67.01000213623047,22.889999389648438,17.25,60.405555725097656,8.25,36.97999954223633,38.81999969482422,70.19999694824219,1612.219970703125,145.0,56.7400016784668,36.0,55.790000915527344,79.58000183105469,49.290000915527344,27.1299991607666,126.36000061035156
